lat,lon,elevation,slope,veg_density,fire_prob,wui_dist,cost_rx_burn,cost_mechanical,cost_hand,min_cost,cheapest,prop_benefit_current,health_benefit_current,total_benefit_current,prop_benefit_ssp245,health_benefit_ssp245,total_benefit_ssp245,prop_benefit_ssp585,health_benefit_ssp585,total_benefit_ssp585,net_rx_current,net_mech_current,net_hand_current,net_min_current,net_rx_ssp245,net_mech_ssp245,net_hand_ssp245,net_min_ssp245,net_rx_ssp585,net_mech_ssp585,net_hand_ssp585,net_min_ssp585,bcr_rx_current,bcr_mech_current,bcr_hand_current
32.5,-120.85000000000021,176.0,10.3,0.291,0.105,93.6,65160.0,154988.0,114389.0,65160.0,rx_burn,24640.0,0.0,24640.0,31053.0,0.0,31053.0,43695.0,0.0,43695.0,-40520.0,-130348.0,-89749.0,-40520.0,-34107.0,-123935.0,-83336.0,-34107.0,-21465.0,-111293.0,-70694.0,-21465.0,0.38,0.16,0.22
32.5,-120.80000000000021,122.0,0.0,0.208,0.079,98.6,48997.0,92234.0,167561.0,48997.0,rx_burn,6278.0,0.0,6278.0,8457.0,0.0,8457.0,10369.0,0.0,10369.0,-42719.0,-85956.0,-161283.0,-42719.0,-40540.0,-83777.0,-159104.0,-40540.0,-38628.0,-81865.0,-157192.0,-38628.0,0.13,0.07,0.04
32.5,-120.75000000000021,203.0,0.0,0.158,0.062,93.8,23789.0,72150.0,113070.0,23789.0,rx_burn,650.0,797.0,1447.0,844.0,1035.0,1879.0,1172.0,1437.0,2609.0,-22342.0,-70703.0,-111623.0,-22342.0,-21910.0,-70271.0,-111191.0,-21910.0,-21180.0,-69541.0,-110461.0,-21180.0,0.06,0.02,0.01
32.5,-120.70000000000022,34.0,3.7,0.183,0.093,90.7,43917.0,124342.0,145624.0,43917.0,rx_burn,13416.0,0.0,13416.0,17313.0,0.0,17313.0,26536.0,0.0,26536.0,-30501.0,-110926.0,-132208.0,-30501.0,-26604.0,-107029.0,-128311.0,-26604.0,-17381.0,-97806.0,-119088.0,-17381.0,0.31,0.11,0.09
32.5,-120.65000000000022,120.0,0.0,0.128,0.061,104.1,52109.0,101105.0,138196.0,52109.0,rx_burn,15936.0,0.0,15936.0,20376.0,0.0,20376.0,26739.0,0.0,26739.0,-36173.0,-85169.0,-122260.0,-36173.0,-31733.0,-80729.0,-117820.0,-31733.0,-25370.0,-74366.0,-111457.0,-25370.0,0.31,0.16,0.12
32.5,-120.60000000000022,189.0,6.3,0.206,0.068,101.7,49403.0,95131.0,141608.0,49403.0,rx_burn,4023.0,0.0,4023.0,5241.0,0.0,5241.0,7858.0,0.0,7858.0,-45380.0,-91108.0,-137585.0,-45380.0,-44162.0,-89890.0,-136367.0,-44162.0,-41545.0,-87273.0,-133750.0,-41545.0,0.08,0.04,0.03
32.5,-120.55000000000022,47.0,0.0,0.182,0.076,95.2,43202.0,82724.0,126276.0,43202.0,rx_burn,0.0,2477.0,2477.0,0.0,3011.0,3011.0,0.0,3615.0,3615.0,-40725.0,-80247.0,-123799.0,-40725.0,-40191.0,-79713.0,-123265.0,-40191.0,-39587.0,-79109.0,-122661.0,-39587.0,0.06,0.03,0.02
32.5,-120.50000000000023,161.0,4.5,0.238,0.123,106.0,58481.0,103487.0,181519.0,58481.0,rx_burn,344.0,3411.0,3755.0,415.0,4112.0,4527.0,576.0,5711.0,6287.0,-54726.0,-99732.0,-177764.0,-54726.0,-53954.0,-98960.0,-176992.0,-53954.0,-52194.0,-97200.0,-175232.0,-52194.0,0.06,0.04,0.02
32.5,-120.45000000000023,0.0,0.0,0.169,0.077,110.6,40754.0,106276.0,140996.0,40754.0,rx_burn,1151.0,1291.0,2442.0,1449.0,1625.0,3074.0,1966.0,2205.0,4171.0,-38312.0,-103834.0,-138554.0,-38312.0,-37680.0,-103202.0,-137922.0,-37680.0,-36583.0,-102105.0,-136825.0,-36583.0,0.06,0.02,0.02
32.5,-120.40000000000023,35.0,2.4,0.23,0.113,102.0,53237.0,108462.0,155825.0,53237.0,rx_burn,0.0,2142.0,2142.0,0.0,2619.0,2619.0,0.0,3517.0,3517.0,-51095.0,-106320.0,-153683.0,-51095.0,-50618.0,-105843.0,-153206.0,-50618.0,-49720.0,-104945.0,-152308.0,-49720.0,0.04,0.02,0.01
32.5,-120.35000000000024,31.0,1.4,0.164,0.08,105.5,55369.0,144053.0,94055.0,55369.0,rx_burn,5829.0,0.0,5829.0,7240.0,0.0,7240.0,9684.0,0.0,9684.0,-49540.0,-138224.0,-88226.0,-49540.0,-48129.0,-136813.0,-86815.0,-48129.0,-45685.0,-134369.0,-84371.0,-45685.0,0.11,0.04,0.06
32.5,-120.30000000000024,0.0,0.0,0.187,0.086,98.8,43119.0,96101.0,94853.0,43119.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43119.0,-96101.0,-94853.0,-43119.0,-43119.0,-96101.0,-94853.0,-43119.0,-43119.0,-96101.0,-94853.0,-43119.0,0.0,0.0,0.0
32.5,-120.25000000000024,159.0,0.0,0.153,0.084,99.2,40340.0,122010.0,104418.0,40340.0,rx_burn,0.0,300.0,300.0,0.0,405.0,405.0,0.0,493.0,493.0,-40040.0,-121710.0,-104118.0,-40040.0,-39935.0,-121605.0,-104013.0,-39935.0,-39847.0,-121517.0,-103925.0,-39847.0,0.01,0.0,0.0
32.5,-120.20000000000024,14.0,1.1,0.152,0.072,92.9,50508.0,76951.0,108394.0,50508.0,rx_burn,0.0,8802.0,8802.0,0.0,10167.0,10167.0,0.0,13562.0,13562.0,-41706.0,-68149.0,-99592.0,-41706.0,-40341.0,-66784.0,-98227.0,-40341.0,-36946.0,-63389.0,-94832.0,-36946.0,0.17,0.11,0.08
32.5,-120.15000000000025,85.0,4.3,0.231,0.091,97.3,58899.0,93888.0,175519.0,58899.0,rx_burn,0.0,17497.0,17497.0,0.0,23055.0,23055.0,0.0,35220.0,35220.0,-41402.0,-76391.0,-158022.0,-41402.0,-35844.0,-70833.0,-152464.0,-35844.0,-23679.0,-58668.0,-140299.0,-23679.0,0.3,0.19,0.1
32.5,-120.10000000000025,154.0,0.4,0.249,0.1,100.8,44261.0,106431.0,112308.0,44261.0,rx_burn,0.0,6946.0,6946.0,0.0,8892.0,8892.0,0.0,13566.0,13566.0,-37315.0,-99485.0,-105362.0,-37315.0,-35369.0,-97539.0,-103416.0,-35369.0,-30695.0,-92865.0,-98742.0,-30695.0,0.16,0.07,0.06
32.5,-120.05000000000025,147.0,0.4,0.181,0.087,97.4,45307.0,133709.0,126421.0,45307.0,rx_burn,14443.0,203.0,14646.0,18522.0,260.0,18782.0,26063.0,366.0,26429.0,-30661.0,-119063.0,-111775.0,-30661.0,-26525.0,-114927.0,-107639.0,-26525.0,-18878.0,-107280.0,-99992.0,-18878.0,0.32,0.11,0.12
32.5,-120.00000000000026,179.0,6.2,0.23,0.082,99.1,65372.0,99252.0,113659.0,65372.0,rx_burn,0.0,7528.0,7528.0,0.0,10341.0,10341.0,0.0,14305.0,14305.0,-57844.0,-91724.0,-106131.0,-57844.0,-55031.0,-88911.0,-103318.0,-55031.0,-51067.0,-84947.0,-99354.0,-51067.0,0.12,0.08,0.07
32.5,-119.95000000000026,63.0,7.9,0.228,0.103,103.6,53497.0,126293.0,183804.0,53497.0,rx_burn,9874.0,0.0,9874.0,12789.0,0.0,12789.0,16878.0,0.0,16878.0,-43623.0,-116419.0,-173930.0,-43623.0,-40708.0,-113504.0,-171015.0,-40708.0,-36619.0,-109415.0,-166926.0,-36619.0,0.18,0.08,0.05
32.5,-119.90000000000026,13.0,4.0,0.152,0.055,101.0,51395.0,97791.0,115308.0,51395.0,rx_burn,3125.0,3107.0,6232.0,3804.0,3783.0,7587.0,5870.0,5836.0,11706.0,-45163.0,-91559.0,-109076.0,-45163.0,-43808.0,-90204.0,-107721.0,-43808.0,-39689.0,-86085.0,-103602.0,-39689.0,0.12,0.06,0.05
32.5,-119.85000000000026,63.0,2.0,0.216,0.098,102.0,52202.0,115485.0,130797.0,52202.0,rx_burn,10471.0,0.0,10471.0,12822.0,0.0,12822.0,17985.0,0.0,17985.0,-41731.0,-105014.0,-120326.0,-41731.0,-39380.0,-102663.0,-117975.0,-39380.0,-34217.0,-97500.0,-112812.0,-34217.0,0.2,0.09,0.08
32.5,-119.80000000000027,0.0,0.0,0.193,0.092,98.6,57125.0,81407.0,147343.0,57125.0,rx_burn,2469.0,0.0,2469.0,2911.0,0.0,2911.0,3719.0,0.0,3719.0,-54656.0,-78938.0,-144874.0,-54656.0,-54214.0,-78496.0,-144432.0,-54214.0,-53406.0,-77688.0,-143624.0,-53406.0,0.04,0.03,0.02
32.5,-119.75000000000027,0.0,0.0,0.206,0.089,92.6,44492.0,87028.0,145849.0,44492.0,rx_burn,9179.0,0.0,9179.0,11893.0,0.0,11893.0,17954.0,0.0,17954.0,-35313.0,-77849.0,-136670.0,-35313.0,-32599.0,-75135.0,-133956.0,-32599.0,-26538.0,-69074.0,-127895.0,-26538.0,0.21,0.11,0.06
32.5,-119.70000000000027,0.0,0.0,0.188,0.101,88.0,59933.0,83289.0,108305.0,59933.0,rx_burn,0.0,5101.0,5101.0,0.0,6544.0,6544.0,0.0,9658.0,9658.0,-54832.0,-78188.0,-103204.0,-54832.0,-53389.0,-76745.0,-101761.0,-53389.0,-50275.0,-73631.0,-98647.0,-50275.0,0.09,0.06,0.05
32.5,-119.65000000000028,0.0,0.0,0.11,0.081,91.7,36521.0,117886.0,114218.0,36521.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36521.0,-117886.0,-114218.0,-36521.0,-36521.0,-117886.0,-114218.0,-36521.0,-36521.0,-117886.0,-114218.0,-36521.0,0.0,0.0,0.0
32.5,-119.60000000000028,129.0,6.6,0.212,0.051,93.0,62997.0,97185.0,124059.0,62997.0,rx_burn,0.0,405.0,405.0,0.0,548.0,548.0,0.0,663.0,663.0,-62592.0,-96780.0,-123654.0,-62592.0,-62449.0,-96637.0,-123511.0,-62449.0,-62334.0,-96522.0,-123396.0,-62334.0,0.01,0.0,0.0
32.5,-119.55000000000028,0.0,0.2,0.187,0.097,92.5,53011.0,64475.0,146033.0,53011.0,rx_burn,0.0,11112.0,11112.0,0.0,13898.0,13898.0,0.0,20198.0,20198.0,-41899.0,-53363.0,-134921.0,-41899.0,-39113.0,-50577.0,-132135.0,-39113.0,-32813.0,-44277.0,-125835.0,-32813.0,0.21,0.17,0.08
32.5,-119.50000000000028,10.0,0.0,0.181,0.085,96.3,48804.0,97273.0,122145.0,48804.0,rx_burn,1649.0,4976.0,6625.0,2140.0,6459.0,8599.0,3080.0,9293.0,12373.0,-42179.0,-90648.0,-115520.0,-42179.0,-40205.0,-88674.0,-113546.0,-40205.0,-36431.0,-84900.0,-109772.0,-36431.0,0.14,0.07,0.05
32.5,-119.45000000000029,261.0,1.5,0.155,0.084,105.6,41885.0,67173.0,135210.0,41885.0,rx_burn,11217.0,3650.0,14867.0,13542.0,4406.0,17948.0,19429.0,6322.0,25751.0,-27018.0,-52306.0,-120343.0,-27018.0,-23937.0,-49225.0,-117262.0,-23937.0,-16134.0,-41422.0,-109459.0,-16134.0,0.35,0.22,0.11
32.5,-119.40000000000029,11.0,0.1,0.234,0.096,99.2,47551.0,101305.0,176411.0,47551.0,rx_burn,0.0,3095.0,3095.0,0.0,3751.0,3751.0,0.0,5190.0,5190.0,-44456.0,-98210.0,-173316.0,-44456.0,-43800.0,-97554.0,-172660.0,-43800.0,-42361.0,-96115.0,-171221.0,-42361.0,0.07,0.03,0.02
32.5,-119.35000000000029,174.0,0.0,0.213,0.092,93.6,42594.0,130110.0,158086.0,42594.0,rx_burn,18956.0,363.0,19319.0,24035.0,460.0,24495.0,31033.0,594.0,31627.0,-23275.0,-110791.0,-138767.0,-23275.0,-18099.0,-105615.0,-133591.0,-18099.0,-10967.0,-98483.0,-126459.0,-10967.0,0.45,0.15,0.12
32.5,-119.3000000000003,0.0,0.0,0.116,0.063,89.0,47126.0,55590.0,114442.0,47126.0,rx_burn,0.0,8628.0,8628.0,0.0,9934.0,9934.0,0.0,12649.0,12649.0,-38498.0,-46962.0,-105814.0,-38498.0,-37192.0,-45656.0,-104508.0,-37192.0,-34477.0,-42941.0,-101793.0,-34477.0,0.18,0.16,0.08
32.5,-119.2500000000003,31.0,6.6,0.251,0.088,94.1,54699.0,100051.0,147759.0,54699.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54699.0,-100051.0,-147759.0,-54699.0,-54699.0,-100051.0,-147759.0,-54699.0,-54699.0,-100051.0,-147759.0,-54699.0,0.0,0.0,0.0
32.5,-119.2000000000003,0.0,0.0,0.212,0.103,99.0,43565.0,77372.0,141763.0,43565.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43565.0,-77372.0,-141763.0,-43565.0,-43565.0,-77372.0,-141763.0,-43565.0,-43565.0,-77372.0,-141763.0,-43565.0,0.0,0.0,0.0
32.5,-119.1500000000003,10.0,0.0,0.233,0.094,102.4,50446.0,106666.0,133569.0,50446.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50446.0,-106666.0,-133569.0,-50446.0,-50446.0,-106666.0,-133569.0,-50446.0,-50446.0,-106666.0,-133569.0,-50446.0,0.0,0.0,0.0
32.5,-119.1000000000003,186.0,4.3,0.204,0.094,86.6,59288.0,99497.0,108413.0,59288.0,rx_burn,10068.0,9841.0,19909.0,13074.0,12780.0,25854.0,17532.0,17137.0,34669.0,-39379.0,-79588.0,-88504.0,-39379.0,-33434.0,-73643.0,-82559.0,-33434.0,-24619.0,-64828.0,-73744.0,-24619.0,0.34,0.2,0.18
32.5,-119.05000000000031,0.0,0.0,0.198,0.1,98.8,42798.0,79654.0,164951.0,42798.0,rx_burn,9409.0,2304.0,11713.0,11177.0,2737.0,13914.0,15989.0,3915.0,19904.0,-31085.0,-67941.0,-153238.0,-31085.0,-28884.0,-65740.0,-151037.0,-28884.0,-22894.0,-59750.0,-145047.0,-22894.0,0.27,0.15,0.07
32.5,-119.00000000000031,125.0,2.4,0.253,0.097,89.6,68370.0,100378.0,101096.0,68370.0,rx_burn,20885.0,0.0,20885.0,25078.0,0.0,25078.0,33609.0,0.0,33609.0,-47485.0,-79493.0,-80211.0,-47485.0,-43292.0,-75300.0,-76018.0,-43292.0,-34761.0,-66769.0,-67487.0,-34761.0,0.31,0.21,0.21
32.5,-118.95000000000032,95.0,5.0,0.227,0.112,89.2,53129.0,111825.0,123610.0,53129.0,rx_burn,0.0,592.0,592.0,0.0,757.0,757.0,0.0,1104.0,1104.0,-52537.0,-111233.0,-123018.0,-52537.0,-52372.0,-111068.0,-122853.0,-52372.0,-52025.0,-110721.0,-122506.0,-52025.0,0.01,0.01,0.0
32.5,-118.90000000000032,0.0,0.0,0.196,0.097,89.4,29245.0,62093.0,108423.0,29245.0,rx_burn,18893.0,0.0,18893.0,21906.0,0.0,21906.0,27902.0,0.0,27902.0,-10352.0,-43200.0,-89530.0,-10352.0,-7339.0,-40187.0,-86517.0,-7339.0,-1343.0,-34191.0,-80521.0,-1343.0,0.65,0.3,0.17
32.5,-118.85000000000032,0.0,3.0,0.179,0.078,93.6,60050.0,84727.0,157824.0,60050.0,rx_burn,69.0,9834.0,9903.0,87.0,12363.0,12450.0,109.0,15465.0,15574.0,-50147.0,-74824.0,-147921.0,-50147.0,-47600.0,-72277.0,-145374.0,-47600.0,-44476.0,-69153.0,-142250.0,-44476.0,0.16,0.12,0.06
32.5,-118.80000000000032,71.0,0.0,0.112,0.081,88.3,38280.0,74094.0,104243.0,38280.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38280.0,-74094.0,-104243.0,-38280.0,-38280.0,-74094.0,-104243.0,-38280.0,-38280.0,-74094.0,-104243.0,-38280.0,0.0,0.0,0.0
32.5,-118.75000000000033,0.0,0.0,0.242,0.099,93.3,41484.0,139203.0,110466.0,41484.0,rx_burn,0.0,8224.0,8224.0,0.0,10305.0,10305.0,0.0,15919.0,15919.0,-33260.0,-130979.0,-102242.0,-33260.0,-31179.0,-128898.0,-100161.0,-31179.0,-25565.0,-123284.0,-94547.0,-25565.0,0.2,0.06,0.07
32.5,-118.70000000000033,96.0,9.3,0.255,0.108,90.8,43889.0,118674.0,129125.0,43889.0,rx_burn,1470.0,2513.0,3983.0,1808.0,3091.0,4899.0,2545.0,4351.0,6896.0,-39906.0,-114691.0,-125142.0,-39906.0,-38990.0,-113775.0,-124226.0,-38990.0,-36993.0,-111778.0,-122229.0,-36993.0,0.09,0.03,0.03
32.5,-118.65000000000033,65.0,0.0,0.246,0.093,89.7,41709.0,111536.0,107069.0,41709.0,rx_burn,0.0,4706.0,4706.0,0.0,5703.0,5703.0,0.0,8352.0,8352.0,-37003.0,-106830.0,-102363.0,-37003.0,-36006.0,-105833.0,-101366.0,-36006.0,-33357.0,-103184.0,-98717.0,-33357.0,0.11,0.04,0.04
32.5,-118.60000000000034,303.0,7.4,0.287,0.139,88.5,50505.0,104496.0,139770.0,50505.0,rx_burn,13585.0,11843.0,25428.0,18647.0,16256.0,34903.0,28578.0,24914.0,53492.0,-25077.0,-79068.0,-114342.0,-25077.0,-15602.0,-69593.0,-104867.0,-15602.0,2987.0,-51004.0,-86278.0,2987.0,0.5,0.24,0.18
32.5,-118.55000000000034,28.0,5.0,0.182,0.114,86.5,59688.0,105080.0,160266.0,59688.0,rx_burn,0.0,3372.0,3372.0,0.0,3987.0,3987.0,0.0,4881.0,4881.0,-56316.0,-101708.0,-156894.0,-56316.0,-55701.0,-101093.0,-156279.0,-55701.0,-54807.0,-100199.0,-155385.0,-54807.0,0.06,0.03,0.02
32.5,-118.50000000000034,0.0,0.0,0.204,0.111,83.6,28559.0,72717.0,128217.0,28559.0,rx_burn,16038.0,0.0,16038.0,19905.0,0.0,19905.0,28260.0,0.0,28260.0,-12521.0,-56679.0,-112179.0,-12521.0,-8654.0,-52812.0,-108312.0,-8654.0,-299.0,-44457.0,-99957.0,-299.0,0.56,0.22,0.13
32.5,-118.45000000000034,93.0,0.0,0.211,0.112,94.1,43852.0,94425.0,134694.0,43852.0,rx_burn,0.0,2585.0,2585.0,0.0,3382.0,3382.0,0.0,5093.0,5093.0,-41267.0,-91840.0,-132109.0,-41267.0,-40470.0,-91043.0,-131312.0,-40470.0,-38759.0,-89332.0,-129601.0,-38759.0,0.06,0.03,0.02
32.5,-118.40000000000035,101.0,0.2,0.157,0.119,82.7,72375.0,112016.0,147085.0,72375.0,rx_burn,0.0,12892.0,12892.0,0.0,15314.0,15314.0,0.0,23248.0,23248.0,-59483.0,-99124.0,-134193.0,-59483.0,-57061.0,-96702.0,-131771.0,-57061.0,-49127.0,-88768.0,-123837.0,-49127.0,0.18,0.12,0.09
32.5,-118.35000000000035,274.0,1.8,0.23,0.098,89.0,53075.0,120504.0,142379.0,53075.0,rx_burn,11975.0,10284.0,22259.0,15311.0,13149.0,28460.0,20564.0,17660.0,38224.0,-30816.0,-98245.0,-120120.0,-30816.0,-24615.0,-92044.0,-113919.0,-24615.0,-14851.0,-82280.0,-104155.0,-14851.0,0.42,0.18,0.16
32.5,-118.30000000000035,197.0,3.5,0.255,0.128,91.7,51942.0,112457.0,126803.0,51942.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51942.0,-112457.0,-126803.0,-51942.0,-51942.0,-112457.0,-126803.0,-51942.0,-51942.0,-112457.0,-126803.0,-51942.0,0.0,0.0,0.0
32.5,-118.25000000000036,127.0,5.7,0.285,0.114,83.6,57259.0,105517.0,142414.0,57259.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57259.0,-105517.0,-142414.0,-57259.0,-57259.0,-105517.0,-142414.0,-57259.0,-57259.0,-105517.0,-142414.0,-57259.0,0.0,0.0,0.0
32.5,-118.20000000000036,294.0,3.4,0.284,0.144,83.6,67570.0,109576.0,121272.0,67570.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67570.0,-109576.0,-121272.0,-67570.0,-67570.0,-109576.0,-121272.0,-67570.0,-67570.0,-109576.0,-121272.0,-67570.0,0.0,0.0,0.0
32.5,-118.15000000000036,0.0,3.7,0.214,0.114,75.2,39061.0,98617.0,93271.0,39061.0,rx_burn,4479.0,1214.0,5693.0,5403.0,1464.0,6867.0,7999.0,2168.0,10167.0,-33368.0,-92924.0,-87578.0,-33368.0,-32194.0,-91750.0,-86404.0,-32194.0,-28894.0,-88450.0,-83104.0,-28894.0,0.15,0.06,0.06
32.5,-118.10000000000036,0.0,5.6,0.278,0.14,72.9,68282.0,116730.0,131325.0,68282.0,rx_burn,23399.0,0.0,23399.0,27975.0,0.0,27975.0,40362.0,0.0,40362.0,-44883.0,-93331.0,-107926.0,-44883.0,-40307.0,-88755.0,-103350.0,-40307.0,-27920.0,-76368.0,-90963.0,-27920.0,0.34,0.2,0.18
32.5,-118.05000000000037,0.0,1.7,0.256,0.161,71.0,67213.0,92135.0,117925.0,67213.0,rx_burn,0.0,4412.0,4412.0,0.0,5532.0,5532.0,0.0,7219.0,7219.0,-62801.0,-87723.0,-113513.0,-62801.0,-61681.0,-86603.0,-112393.0,-61681.0,-59994.0,-84916.0,-110706.0,-59994.0,0.07,0.05,0.04
32.5,-118.00000000000037,23.0,2.5,0.186,0.143,78.7,45317.0,105932.0,140055.0,45317.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45317.0,-105932.0,-140055.0,-45317.0,-45317.0,-105932.0,-140055.0,-45317.0,-45317.0,-105932.0,-140055.0,-45317.0,0.0,0.0,0.0
32.5,-117.95000000000037,0.0,0.0,0.258,0.127,72.4,49787.0,92959.0,111864.0,49787.0,rx_burn,16494.0,1843.0,18337.0,21972.0,2455.0,24427.0,28363.0,3169.0,31532.0,-31450.0,-74622.0,-93527.0,-31450.0,-25360.0,-68532.0,-87437.0,-25360.0,-18255.0,-61427.0,-80332.0,-18255.0,0.37,0.2,0.16
32.5,-117.90000000000038,179.0,0.0,0.301,0.151,72.5,71252.0,151547.0,138419.0,71252.0,rx_burn,6713.0,10686.0,17399.0,7953.0,12660.0,20613.0,10444.0,16625.0,27069.0,-53853.0,-134148.0,-121020.0,-53853.0,-50639.0,-130934.0,-117806.0,-50639.0,-44183.0,-124478.0,-111350.0,-44183.0,0.24,0.11,0.13
32.5,-117.85000000000038,52.0,3.2,0.281,0.148,75.5,71204.0,128309.0,142697.0,71204.0,rx_burn,6869.0,0.0,6869.0,9282.0,0.0,9282.0,13643.0,0.0,13643.0,-64335.0,-121440.0,-135828.0,-64335.0,-61922.0,-119027.0,-133415.0,-61922.0,-57561.0,-114666.0,-129054.0,-57561.0,0.1,0.05,0.05
32.5,-117.80000000000038,0.0,3.2,0.212,0.139,75.2,45047.0,125876.0,153432.0,45047.0,rx_burn,9338.0,0.0,9338.0,11103.0,0.0,11103.0,17050.0,0.0,17050.0,-35709.0,-116538.0,-144094.0,-35709.0,-33944.0,-114773.0,-142329.0,-33944.0,-27997.0,-108826.0,-136382.0,-27997.0,0.21,0.07,0.06
32.5,-117.75000000000038,0.0,1.0,0.223,0.164,69.4,37866.0,108155.0,119575.0,37866.0,rx_burn,64.0,0.0,64.0,86.0,0.0,86.0,108.0,0.0,108.0,-37802.0,-108091.0,-119511.0,-37802.0,-37780.0,-108069.0,-119489.0,-37780.0,-37758.0,-108047.0,-119467.0,-37758.0,0.0,0.0,0.0
32.5,-117.70000000000039,134.0,5.9,0.354,0.16,72.8,71984.0,123862.0,149027.0,71984.0,rx_burn,5151.0,233.0,5384.0,7159.0,324.0,7483.0,10248.0,464.0,10712.0,-66600.0,-118478.0,-143643.0,-66600.0,-64501.0,-116379.0,-141544.0,-64501.0,-61272.0,-113150.0,-138315.0,-61272.0,0.07,0.04,0.04
32.5,-117.65000000000039,212.0,1.3,0.248,0.178,64.2,32627.0,111952.0,115473.0,32627.0,rx_burn,13541.0,7257.0,20798.0,17659.0,9464.0,27123.0,25283.0,13550.0,38833.0,-11829.0,-91154.0,-94675.0,-11829.0,-5504.0,-84829.0,-88350.0,-5504.0,6206.0,-73119.0,-76640.0,6206.0,0.64,0.19,0.18
32.5,-117.60000000000039,385.0,8.5,0.303,0.147,61.5,63486.0,128348.0,118128.0,63486.0,rx_burn,0.0,8442.0,8442.0,0.0,9812.0,9812.0,0.0,14867.0,14867.0,-55044.0,-119906.0,-109686.0,-55044.0,-53674.0,-118536.0,-108316.0,-53674.0,-48619.0,-113481.0,-103261.0,-48619.0,0.13,0.07,0.07
32.5,-117.5500000000004,522.0,14.6,0.216,0.146,66.2,43302.0,132176.0,113744.0,43302.0,rx_burn,28393.0,9169.0,37562.0,33031.0,10667.0,43698.0,50664.0,16361.0,67025.0,-5740.0,-94614.0,-76182.0,-5740.0,396.0,-88478.0,-70046.0,396.0,23723.0,-65151.0,-46719.0,23723.0,0.87,0.28,0.33
32.5,-117.5000000000004,146.0,5.1,0.329,0.16,74.7,56728.0,114104.0,128526.0,56728.0,rx_burn,985.0,2212.0,3197.0,1216.0,2731.0,3947.0,1745.0,3919.0,5664.0,-53531.0,-110907.0,-125329.0,-53531.0,-52781.0,-110157.0,-124579.0,-52781.0,-51064.0,-108440.0,-122862.0,-51064.0,0.06,0.03,0.02
32.5,-117.4500000000004,0.0,5.4,0.294,0.159,61.2,52805.0,131281.0,139885.0,52805.0,rx_burn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52805.0,-131281.0,-139885.0,-52805.0,-52805.0,-131281.0,-139885.0,-52805.0,-52805.0,-131281.0,-139885.0,-52805.0,0.0,0.0,0.0
32.5,-117.4000000000004,0.0,5.4,0.33,0.17,70.4,66653.0,128838.0,164258.0,66653.0,rx_burn,0.0,3081.0,3081.0,0.0,3702.0,3702.0,0.0,4815.0,4815.0,-63572.0,-125757.0,-161177.0,-63572.0,-62951.0,-125136.0,-160556.0,-62951.0,-61838.0,-124023.0,-159443.0,-61838.0,0.05,0.02,0.02
32.5,-117.3500000000004,118.0,0.0,0.233,0.163,62.9,51914.0,123026.0,132495.0,51914.0,rx_burn,0.0,4620.0,4620.0,0.0,6185.0,6185.0,0.0,8703.0,8703.0,-47294.0,-118406.0,-127875.0,-47294.0,-45729.0,-116841.0,-126310.0,-45729.0,-43211.0,-114323.0,-123792.0,-43211.0,0.09,0.04,0.03
32.5,-117.30000000000041,0.0,2.9,0.308,0.153,67.5,55288.0,114565.0,127325.0,55288.0,rx_burn,0.0,515.0,515.0,0.0,660.0,660.0,0.0,851.0,851.0,-54773.0,-114050.0,-126810.0,-54773.0,-54628.0,-113905.0,-126665.0,-54628.0,-54437.0,-113714.0,-126474.0,-54437.0,0.01,0.0,0.0
32.5,-117.25000000000041,11.0,0.0,0.22,0.139,72.4,51770.0,77729.0,140288.0,51770.0,rx_burn,0.0,1029.0,1029.0,0.0,1267.0,1267.0,0.0,1655.0,1655.0,-50741.0,-76700.0,-139259.0,-50741.0,-50503.0,-76462.0,-139021.0,-50503.0,-50115.0,-76074.0,-138633.0,-50115.0,0.02,0.01,0.01
32.5,-117.20000000000041,0.0,0.0,0.318,0.153,56.4,72803.0,121368.0,184432.0,72803.0,rx_burn,14090.0,5224.0,19314.0,19225.0,7128.0,26353.0,25600.0,9491.0,35091.0,-53489.0,-102054.0,-165118.0,-53489.0,-46450.0,-95015.0,-158079.0,-46450.0,-37712.0,-86277.0,-149341.0,-37712.0,0.27,0.16,0.1
